gene_id,Cell type,9JD4 B Memory,9JD4 B Naive,9JD4 Basophils LD,9JD4 CD4+ effector,9JD4 CD8 activated,9JD4 MAIT,9JD4 mDCs,9JD4 Monocytes C,9JD4 Monocytes NC+I,9JD4 Naive T cells,9JD4 Neutrophils LD,9JD4 NK,9JD4 pDCs,9JD4 Plasmablasts,9JD4 VD2-,9JD4 VD2+,925L B Memory,925L B Naive,925L Basophils LD,925L CD4+ effector,925L CD8 activated,925L MAIT,925L mDCs,925L Monocytes C,925L Monocytes NC+I,925L Naive T cells,925L Neutrophils LD,925L NK,925L pDCs,925L Plasmablasts,925L VD2-,925L VD2+,DZQV B Memory,DZQV B Naive,DZQV Basophils LD,DZQV CD4+ effector,DZQV CD8 activated,DZQV MAIT,DZQV mDCs,DZQV Monocytes C,DZQV Monocytes NC+I,DZQV Naive T cells,DZQV Neutrophils LD,DZQV NK,DZQV pDCs,DZQV Plasmablasts,DZQV VD2-,DZQV VD2+,G4YW B Memory,G4YW B Naive,G4YW Basophils LD,G4YW CD4+ effector,G4YW CD8 activated,G4YW MAIT,G4YW mDCs,G4YW Monocytes C,G4YW Monocytes NC+I,G4YW Naive T cells,G4YW Neutrophils LD,G4YW NK,G4YW pDCs,G4YW Plasmablasts,G4YW VD2-,G4YW VD2+
RP11-295P22.2,Plasmablasts,1.6959190045,0.2498254296,0,0,0,0,0,0,0,0,0,0,0,14.4025,0,0,2.9883200948,0,0,0,0,0,0,0,0,0,0,0,0,29.8169,0,0,3.1650514745,0.4106883095,0,0,0,0,0,0,0,0,0,0,0,19.0268,0,0,3.2402052632,1.9410632323,0,0,0,0,0,0,0,0,0,0,0,16.9832,0,0
RP11-297B17.3,B Naive,12.106084163,37.595778351,0.3767,0.8462394809,1.4084923026,1.7692,0.1783,0.6084,1.500447479,0.6350985647,1.442,1.6483,1.0599,0.1868,1.3001,1.0396,10.182336337,25.351411883,0.9823,0.7591267706,0.2731268158,1.9926,0.8493,0.557,0.5260894737,1.0917845902,0.2839,1.2907,0.9514,0.1015,1.0924,1.9728,7.1579613941,20.856954957,0.7945,1.0773875116,1.1853357986,0.3876,0.9607,0,0.4268532258,0.5444163269,0.4112,1.0131,0.976,0.1583,0,0.9677,15.0186,32.742271111,1.8401,0.8058327212,0.4076573148,0.2243,0.5496,0.2788,0.2191997076,1.2526596125,0.703,1.7101,0.9873,0.1264,0.911,0.246
RP11-306K13.1,pDCs,1.8564176471,3.0675171821,0,0,0,0,0,0,0.6707831933,0,3.68,0,12.8933,0,0,0,0,1.0136646813,0,0,0,0,0,0,0,0,0,0,4.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6385,0,0,0,0,2.3012153535,0,0,0,0,0,0,0,0,0,0,36.3313,0,0,0
RP11-321E2.5,Neutrophils LD,0,0,0,0,0,0,0,0,0,0,23.3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3631,0,0,0,0,0
RP11-321E2.12,Neutrophils LD,0,0,0,0,0,0,0,0,0,0,5.5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1254,0,0,0,0,0
RP11-324E6.6,Neutrophils LD,0.3708352941,0.152790378,2.7661,0.3355145617,0.0516904645,0.4306,0.9693,5.872,4.5961323529,0.4911344299,42.7536,0,0,0.1812,0.0907,0.6513,0.1953930053,0.0059933237,1.3889,0.1422001559,0.7111507917,0.212,1.534,1.5505,4.4180473684,0.424083541,66.7568,0.8436,0,0,0,0.1796,0.4226852547,1.8540230372,8.0808,0.1879319627,0,0,0.3404,8.1164,5.4963548387,0,41.0695,0.256,0.1872,0.4489,0.5555,0,0.4961411483,0.1989876768,7.1137,0.2560550469,0,0.2186,0.589,6.3634,3.5368535088,0,29.8778,0.3492,0,0.1405,0.2435,0
RP11-330H6.5,pDCs,22.444920814,17.177114777,0,0.5564780469,0.0168307894,0.9356,0.7793,0.6793,0.5308298319,0.8559774182,2.4411,0.4934,146.13,3.2535,0,0.3915,15.11790332,15.901667692,0.719,0.7997871269,0.1177625283,0.14,0.027,0,0.2129473684,2.2719590164,1.5027,0.7901,138.279,2.9266,1.6196,0.0294,14.343873458,12.270587622,0.4998,0.4601532314,0.0197608183,0,0,0,1.6780241935,0,1.3643,0.3339,145.375,2.5273,0.0446,0,20.14381244,16.024691919,0.5189,0.5356516795,0.2880402784,0.5223,1.1163,0,0.5082216374,0.8671333723,1.1856,0,188.535,2.4892,0.0969,0.151
RP11-330H6.6,pDCs,4.784119457,3.4818676976,4.67,0.6279054898,0.2889266864,0.5268,0.057,0.4856,0.3374621849,0.3538119462,3.6822,0.804,17.963,0.3589,0.3961,0.1981,5.0161966805,3.5941115376,2.6383,0.2322270527,0.2063247047,0.1478,0.2488,0.1624,0.7165578947,0.1628532459,1.9113,1.0164,12.5098,0,0,0.1695,3.5080077748,3.1601312321,4.927,0.4918596212,0.2890845004,0,0.8626,0.1883,0.14905,0.2341645807,1.1493,0.3294,19.1435,0.0975,0.602,0.19,7.7884736842,2.8517577778,3.5371,0.5439359213,0.4647289051,0.5089,0.1171,0.4189,0.3596552632,0.7024865041,2.6101,0.5673,19.1395,0.2238,0.2911,0.1563
RP11-342D11.3,CD4+ effector,3.6044977376,0,0,50.086031808,6.1618549975,0.3459,0,0,0,0.7709720335,0,5.04,0,0.7251,1.674,1.3925,20.388366509,0.1242267627,0,61.895495575,7.9708658457,1.0246,0,0,0,3.8313919344,0,1.0161,0,2.7467,4.594,0,3.4501340483,0,0,34.301407708,2.3319529504,1.6922,0,0,0,0.4082800567,0,0,0,0.2449,1.7926,8.1425,8.8809411483,0,0,43.243476427,10.00862277,0,0,0,0,0.9796637381,0,0.2982,0,0.3412,7.8563,0.3863
RP11-344B23.2,B Naive,2.1096167421,6.8462398625,0,0.0387596938,0,0,0,0,0,0,0,0,0,0,0,0,2.334039182,15.429815974,0,0,0,0.3784,0,0,0,0,0,0.3751,0,0.1689,0,0,1.7029855228,11.839351117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4903004785,7.8885193939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-356N1.2,Monocytes C,1.2818479638,5.4155381443,0.5377,0.2506369214,0.1178224192,0.2079,3.6727,26.0618,0.6069647059,0.33497198,2.0272,0.2877,0.1472,0.7956,0.0637,0.0529,1.9842876111,21.24063691,0.1408,0.1438974536,0.2719281478,0.411,1.1689,24.5923,2.8081,0.3656535082,1.0081,0.302,3.4336,0.0701,0.8024,0.4604,7.5653378016,8.2349533524,0.9095,0.2289239306,0.2865435877,0.2551,12.2103,23.6501,0.7323290323,0.2523683212,1.47,0,0.1364,0,0.0668,0.5844,0.3432315789,6.0425973737,0.6649,0.2295240252,0.293151463,0.4179,11.1292,22.9623,6.3802438596,0.3749689828,5.4021,1.3617,0.2257,0.9438,0.1752,0.2325
RP11-362F19.1,Monocytes NC+I,1.3652909502,4.0505810997,0.6469,0.1409604114,2.3453706548,0,1.1188,87.2096,257.76446639,0.1985829634,0.2611,1.4772,0.0444,1.9472,0,0,2.2446064019,3.8521848614,0.9398,0.5978715664,0.1353940186,0.4755,9.3449,59.2311,280.17334211,0.7729177049,2.2876,0.5053,0.2343,1.0754,1.0076,0.4053,13.927796247,10.175188481,2.0002,0.8782690902,0.4281649882,0.2798,3.3903,73.6968,254.02361774,0.4837290729,0,0.8911,0,4.6079,0,1.4476,6.1426971292,8.3256117172,0.6908,0.5827470774,0.0393995281,0,5.6832,93.8011,287.68891959,0.2972182729,1.0666,0.7579,0,1.0618,1.9885,0
RP11-362F19.3,Monocytes C,0.2797882353,1.3586391753,0,0.1755345533,0,0,0,27.7665,5.1907848739,0,0,0,0,0,0,0,0.1214517487,1.8661964926,0,0,0,0,1.1147,34.1723,7.1159631579,0.7086900984,0,0,0,0,0,0,0.0644163539,3.5516105444,0,0,0,0,2.8145,22.4912,2.6952548387,0,0,0,0,0,0,0,0.7543090909,1.7537440404,0,0,0,0,5.9265,58.1591,12.388094152,0,2.0807,0,0,0,0,0
RP11-389C8.2,mDCs,0,0,0,0,0,0,20.6807,1.0317,0.1051995798,0,0,0,0,0,0,0.0506,0,0,0,0,0,0,16.3102,0,0.5883315789,0,0,0,0.672,0,0,0,0,0,0,0,0,0,8.8906,0,0.2275419355,0,0,0,0,0,0,0,0,0.0665585859,0,0,0,0,15.3065,2.377,0.4484842105,0,0.0524,0.0429,0,0,0,0
RP11-424I19.2,Neutrophils LD,0,0,0,0,0,0,0,2.7543,0,0,16.3048,0,2.5657,0,0,0,0,0,0,0,0,0,0,0,0.5031157895,0,19.6058,1.6899,0,0,0,0,0,0.6605097421,0.5482,0,1.116498033,0,0,0,0,0,3.3373,0,0,0,1.7389,0,0,0,0,0,0,0,2.6088,1.7213,0.8001839181,0,39.2334,0,0,0,1.8256,0
RP11-426C22.4,mDCs,0.3839538462,2.3702570447,0.6557,0.767127401,1.3797085836,0,30.4046,1.8651,2.5793798319,0.8361807346,0.3917,3.6559,0,0,0,0.6098,0,0.7059872668,0,0.6460932146,0.1770959789,0,6.4655,2.0395,2.6576078947,0.6128410492,0,4.9312,0.3602,0.0803,2.3638,0,1.4283828418,2.057550086,2.0891,0.3151578268,1.6904486231,0.451,14.8145,1.7874,2.7669790323,0.1066342847,0.4081,1.074,0,0,2.3,0,0.3494607656,0.8686927273,1.3862,1.0430724114,0.3868493865,2.6784,21.7874,2.4816,2.9685578947,0.0726022048,1.9616,1.6057,0,0.5373,1.6277,1.7384
RP11-426L16.10,pDCs,0.8321402715,0.3061140893,0,0.0627757924,0.0263006729,0,2.3502,0.35,0.5817865546,0,0,0.3746,32.0441,0,0,0,0.6539693539,0,0,0,0,0,0.8582,0,1.3550868421,0,0,0.3277,25.8873,0,1.2388,0,0.1458281501,0.1359438395,0.2569,0,0.2878532651,0,0,0,0.9044290323,0.1053956036,0,0,32.3882,0,0,0,0,3.0003125253,0,0.2577289796,0,0.2313,0,0,0.4795614035,0.0042199432,0,0.302,36.1839,0,0.3661,1.6379
RP11-440I14.2,Basophils LD,0,0.0807560137,56.1986,0.3355771439,0.0615519449,1.3142,0.502,0.5403,0.3667558824,0.2909357716,0,0.6979,0,0.0242,0,0.6358,0.5236680498,0,57.8643,0.0990157832,0.8501882383,2.8038,0,0.0483,0.0240394737,1.0208896393,0,0.3914,0,0.4312,0.1735,1.3364,0.0965308311,0.0311948424,25.2897,0.285024222,0.1770313926,0.3478,0,0,0,0.0673734799,0,0,0,0.1679,0,0,0,0.0393414141,29.4763,0.4512561365,0.4079674847,1.0961,0.4193,0.3659,0.2061111111,0.0229219643,0,0.3928,0,0.283,0.1928,1.3942
RP11-455F5.3,Neutrophils LD,0.7338081448,0.0932563574,0,0.155802105,0.1468570491,0,0,0.2722,0.1725516807,0.864928069,39.7961,0.2644,0.097,0.3354,0.0959,0.6415,0.1362710729,0.2760508246,0,0.3479467706,0.0106166373,0.3893,0,0.4023,0.3230184211,0.2345472787,30.5953,0.6208,0,0.397,0,0.5299,1.6060214477,0.0865574785,0,0.3993868494,0.089095594,0.3863,0.5236,0,0.0583258065,0,15.4425,1.2247,0,0.2323,0.3056,1.6412,0.811592823,0.6271337374,0.4562,0.5804149318,0.342087966,0,0.1456,0.508,0.3662426901,0.2226499582,29.2346,0.4089,0,0.2275,2.0534,0
RP11-456H18.2,Monocytes C,0,0,0.5326,0.3226205059,0,0,1.1649,9.8296,1.4570109244,0,2.3774,0,1.7492,1.2691,0,0,0,0,0,0,0,0,3.9964,16.8874,4.2628789474,0,5.2364,0,0,0,0,0,1.7031903485,1.174283553,0,0.1870886969,0,3.8659,4.6126,13.4701,1.6773822581,0,5.3504,0,3.7038,0,0,0,0,0.9778731313,0.6306,0.1546124717,0,0,0,3.1882,0.5058418129,0,2.2976,0,2.2927,1.0693,0,0
RP11-467L13.7,Neutrophils LD,2.1716457014,2.9303189003,4.3818,2.1865388052,1.0603607582,0.7084,3.7347,4.4467,5.6950004202,2.8888096282,83.9957,3.0628,1.1257,0.518,0.3914,0.9164,1.8291739775,1.9025194022,4.3447,2.4983218931,0.9691883639,0.4411,3.7937,10.5777,9.8340894737,1.9725841967,90.566,1.8721,1.4596,0.7506,2.5711,1.9138,4.1457544236,3.0600468768,2.5006,2.7607371342,2.0174044847,0.7308,4.1473,13.4685,6.4860354839,2.8045931572,85.5054,1.5992,1.2352,0.1645,0.7987,2.4702,2.957737799,3.0135769697,5.0568,2.5844007469,1.4009323266,1.1742,3.2431,3.9037,4.6514418129,3.4806834976,73.2815,2.5319,1.8092,0.5745,2.6441,1.6256
RP11-482G13.1,Neutrophils LD,1.4886633484,4.7926209622,1.0631,1.6870127258,0.0614147382,1.3925,1.0217,27.6478,23.936922689,1.1006590711,118.7834,0.8273,0.9356,0,2.923,2.4722,2.2506886189,2.3035879798,0.5635,2.9310834892,0.7076223674,1.3409,0.0265,20.4904,21.493823684,0.558208918,101.874,0.7895,0,0.4563,1.5004,1.0981,3.7449227882,6.8563939255,1.2854,2.6066537346,0.9164498033,0.7885,0.8245,27.694,17.740922581,3.2273209892,140.9295,0.476,2.4488,0.3424,2.5385,2.5115,0.3802291866,5.3491644444,5.8827,2.0820641335,0.0950973336,0.5029,0.8813,27.7539,13.810331871,2.8003090864,128.8319,0.7523,1.4671,1.5041,1.8436,2.4987
RP11-501J20.5,Basophils LD,0,1.2955728522,80.4782,0,0,0,0,0,0.5217941176,2.4090633859,0,0,0,0,0,0,0,0.9573497947,92.0324,0,0.2038564463,0,0,0,0.8581421053,0,3.0854,0,0,0.1929,0,0,1.4604504021,1.4612729513,46.3257,0.3504462058,0,0,0,0,0,0,0,0,1.5377,0,0.2815,0,0,0.8609357576,50.2898,0.0448900158,0,0,0,0,0.2959122807,0.6954754134,0,0,1.5453,0,1.2339,0
RP11-511B23.1,B Memory,8.1139809955,6.4907075601,0,0.1092089882,0.1803583128,0,0,0.2864,0.0887605042,0,0,1.4994,0.1613,0.2209,0,0,15.486602786,6.0878592078,0.2296,0.1999220564,0.2013269666,0,0,0,0,0,0.4314,0.1646,0.1254,2.531,0,0.1404,7.4138391421,3.5979317479,0,0.2957833863,0.0477082612,0,0,0,0.0347645161,0,0.3145,0,0,1.7033,0.4333,0.2323,12.703494737,4.5376955556,0,0.2539559104,0.2912750826,0,0,0.1541,0.1706581871,0.1181446467,0.8853,0,0,1.4962,0,0.3884
RP11-529A4.7,Basophils LD,0,0,17.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212453295,7.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1259,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-568J23.8,B Naive,3.9520977376,18.027660137,0.4486,1.0864627138,0,0,3.4907,2.7632,0.8519289916,1.8669277079,0,0,0,1.2263,0,0,4.9194863663,36.871686237,0,3.6404334447,0,0,3.6218,4.3076,0.4494868421,3.6256718689,0,0.7165,0,4.6795,0,0,1.2634337802,12.131458567,0,0.7518498543,0,0.4475,1.0552,6.0531,0.0755887097,4.3637601666,0,0,0,4.7812,0,0.5067,1.7518746411,7.2941147475,0,0.7278905297,0,0,1.6951,2.6893,0.1901973684,1.6477045265,0,1.8927,0,4.6916,0,0.4087
RP11-588H23.3,B Memory,26.229611765,4.1558914089,1.6333,0.9250388829,0.6115875103,0.3695,0.5994,0.6168,0.8212428571,1.0353251137,0.8493,0.8974,1.0161,6.8274,0.6443,0.5834,30.853790516,2.4801763414,0.7696,0.8896883073,0.7656119628,1.4483,0.5312,0.3413,0.6376447368,0.9619043279,0.7675,1.464,0.419,6.6708,0.8656,0.8406,15.004880161,1.0128659599,1.4559,0.8007769633,0.595493391,0.9438,0.3946,0.5469,0.5958516129,1.0419253856,0.4558,0.7292,0.5568,6.984,0.5038,0.5901,20.836550239,3.004330101,1.5679,1.1699694991,0.581234403,0.8625,0.4546,0.7496,0.9131052632,0.8307456322,0.9728,0.6951,0.4263,5.1447,0.7829,0.9671
RP11-588L15.1,Neutrophils LD,3.9860239819,0.9731876289,0,0,0,0,7.5349,19.6769,5.5346138655,0,52.8362,0,9.2422,0.9834,0,0,1.0603746295,0,3.2808,0,0,0,0,12.0081,2.4527,0,28.218,0,3.5533,0,0,0,0.0769970509,0,0,0.177920739,0,0,4.2129,8.7173,5.9813080645,0,39.2865,0,4.2211,0.8077,0,0,1.0750014354,6.0788571717,0,0,0,0,7.7811,12.0801,8.6831783626,0,53.4022,2.0648,1.0563,2.3376,0,0
RP11-588L15.2,Neutrophils LD,1.0885420814,1.1099731959,0.216,0.0385606566,0,0,0.9916,3.7798,0.8122701681,0,11.4076,0,1.1933,2.6961,0,0,1.669529757,0,0.2426,0,0,0,0.6823,4.197,1.8261894737,0,13.9092,0,1.7225,0.5505,0,0,0.1971900804,0.3388416619,0,0,0,0,0.3885,3.9375,6.9376580645,0,28.9454,0,1.3904,0.0642,0,0,2.4597555024,0.9584537374,1.2824,0.0182436511,0,0,1.6368,6.8383,3.3958935673,0,9.7314,0,1.4039,0.3513,0,0
RP11-597D13.9,Monocytes C,0.5351823529,0.6869054983,0.0682,0.1426483256,0.0834406204,0.042,7.9873,33.1496,22.807413025,0.1301480387,0.2192,0.0466,0.847,0.1706,0.0508,0.0851,1.8283962656,0.1180313864,0.365,0.0347588716,0.1710821563,0,8.2304,40.6562,14.052063158,0.2685740328,0,0.3083,0.2169,0,0,0.2618,1.0443225201,3.3107453868,0.1977,0.0754110317,0.0359327301,0.0687,13.0373,28.9459,8.7127564516,0.1192023755,0.1587,0,0,0.2607,0.0724,0,2.6035334928,3.2806038384,0.0702,0.1190986432,0.0228303445,0.2377,19.5416,59.387,15.878182456,0.1283168198,0.219,0.1917,0.8722,0.1064,0.0482,0
RP11-603B24.1,Monocytes NC+I,0.9960855204,0,0.8733,86.50998011,3.5021171837,98.3607,0,0,330.2167563,0,0,28.0423,0,0.2942,5.6663,98.8324,7.5970886781,0.4562552395,0,63.699802094,9.76995142,134.289,7.6276,0,364.60342105,6.8233367869,0,49.6057,0.5237,0,7.5123,42.8526,0,0.906906361,0,56.685866435,22.395181747,53.8988,0,0,266.10725645,0,0,24.9903,3.7137,0,9.9626,24.4356,2.2221430622,3.24396,6.0838,21.561947201,1.1936372581,11.3483,0,2.6035,168.03408333,0.2775571739,0.441,16.5918,0,0,0,17.3413
RP11-603B24.6,Monocytes NC+I,0,1.0184041237,0,0.5244372443,0,0,0,0,5.5555147059,0,0,0,1.6668,0,0,0,0,0,0,0.1635872457,0,0,0,0,24.083392105,0,0,0,0,0,0,0,0,0,0,1.3542219838,0,0,0,0,13.882095161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5162921053,0,0,0,0,0,0,0
RP11-605P22.1,NK,0,0.6050426117,0.2271,0,1.7087427376,0,0.1489,3.3353,0,0.0830233084,2.8466,15.4154,0,0,2.7114,0,0,0.1880312063,0,0,2.9319897964,0,0,1.7329,0,0,1.199,28.3384,0,0,1.3984,0,0,0,0.5695,0,2.0404937057,0,0,1.5519,0.1544483871,0,5.3875,5.7754,0,0,0.7225,0,0,0.1000363636,0.2697,0,3.7065482775,0,0.6885,2.5678,0.0966593567,0,5.3131,11.8932,0,0,2.7437,1.4548
RP11-610P16.1,pDCs,0,0.5459914089,0.9787,0.4006703385,0,0,11.2599,0,2.1153361345,0,0,0,111.273,0,0,0,0,0,0,0,0,0,1.789,0,0,0,0,0,36.3229,0,0,0,0,0,4.8391,0,0,0,6.751,0,0,3.3621660344,0,0,102.037,0,0,0,0,0.5462941414,3.4724,0.2749013088,0,0,1.4741,0,4.4020078947,1.5503975447,0,0,120.146,0,0.9026,0
RP11-619I22.1,Neutrophils LD,0,3.4457158076,2.3089,2.4594762469,6.04866473,0,1.4619,13.7621,10.074563025,6.7799444504,65.6091,2.1179,0,2.2445,0,7.3544,5.9473375222,0.9390452359,0,1.0843083667,1.9988778588,5.5191,0,1.5499,9.1311473684,1.9099808525,60.9837,1.83,1.3966,0.8085,6.6833,0,0.3596911528,1.1899326074,0,5.6441479804,0.5282870181,0,0,0,12.614146774,0,30.5011,0,0,0.6229,2.4195,0,6.7002909091,0.4988056566,0,2.4984788118,4.5504630722,1.9236,0,13.6432,9.5582494152,0,67.3251,3.1973,1.6367,0,2.1252,2.0714
RP11-676B18.1,Neutrophils LD,0.1176321267,0.0679158076,0.0386,0.0492462205,0.0319736747,0,0.0512,0.0276,0.0190865546,0.0306623652,9.1744,0.0356,0.092,0.0136,0.0387,0.0326,0.1549853586,0.0546828952,0.2181,0.029212925,0.0382817793,0.1256,0.0248,0,0.2299473684,0.0219832131,13.589,0,0,0,0.0244,0.027,0.0336989276,0.0415069341,0,0.0379902265,0.0181321794,0.0779,0,0,0,0.0188494948,5.4098,0.038,0.0556,0,0.0821,0.0883,0.0351454545,0.0220606061,0.046,0.0556357295,0.0065479,0,0,0,0,0.0386028896,10.2411,0.0831,0,0,0,0
RP11-692N5.2,Basophils LD,0.1414570136,0.7317718213,6.4662,0.1261933321,0,0,3.5474,3.6994,0.3994747899,0,4.9368,0,0,0,0,0,0.6648725548,0.5733739143,7.1617,0,0,0,5.6327,0,2.4137052632,0,0,0,0.5536,0,0,0,0,0,58.6553,0,0,0,1.0632,3.4129,1.6358887097,0,2.0466,0,0,1.0251,0,0,0,0,19.671,0,0,0,3.4801,0,1.1235388889,0,3.1792,0,0,0,0,0
RP11-693J15.5,B Naive,7.8134850679,15.856607216,0.3729,0.2242541622,0.0591979649,0.221,0.2059,0.2432,0.1904260504,0.1593772132,0.4099,0.2025,2.0626,0.5903,0.2582,0.1817,6.9480292828,18.819807267,0.1627,0.2098570527,0.2510889419,0.1346,0.1934,0.0773,0.2327921053,0.372386623,0.3111,0.2577,1.0319,0.3117,0.2835,0.1634,4.8950991957,8.552533639,0.324,0.2128108992,0.1355668765,0.1339,0.2214,0.1198,0.1893790323,0.2330885481,0.3516,0.1473,0.593,0.1875,0.2016,0.0562,6.4446755981,17.665149899,0.349,0.2212471116,0.161866588,0.1973,0.1481,0.2584,0.173654386,0.1082332053,0.3176,0.221,1.7273,0.709,0.1754,0.2413
RP11-701P16.2,Neutrophils LD,0.534418552,1.4672391753,7.5484,1.1457550293,0.2329728213,0.562,2.4597,27.7414,8.6588672269,0.2477613266,70.5598,0,0.2698,0,0,0,1.5920348548,8.2809059849,8.0665,0.1883470007,1.8319042976,0,9.446,41.8647,37.507497368,0,154.977,1.3749,2.7207,0,1.459,3.7494,5.9134691689,8.0934440115,5.9984,0.0596449808,1.2628109363,1.0299,15.2617,69.5937,21.618285484,0.8546847367,165.966,0.6689,0.9779,0.8016,0.7264,0.7773,2.1224296651,1.6165012121,1.6278,0.4760207908,0.5844596744,0.286,5.7121,24.4917,9.0863152047,0.1983476867,80.1055,1.4517,1.2356,0,1.2735,0.6266
RP11-704M14.1,Basophils LD,0.0451149321,1.2502646048,425.046,0.0119320536,0,0,0,0.2406,0,0,1.7983,0.7818,0,0,0,0,1.3580445762,0.4665271804,470.223,0.0058782628,0,0,0.0361,0.0996,0,0,0,1.7387,1.6674,0.0207,0,0,0.0657434316,0.2733653295,315.913,0,0,0,0,0,0.2409693548,0.0549328133,0.2764,0,3.0856,0,0,0,0.3372851675,0,383.542,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-704M14.2,Basophils LD,0,0.2975859107,79.279,0,0,0,0,0,0,0,0,0.475,0,0,0,0,0.0082358032,0.0674518329,57.1663,0.0431413957,0,0,0,0.0901,0,0,0,0,0.5137,0,0,0,0,0,75.9954,0,0,0,0,0,0,0,0.7686,0,0,0,0,0,0.0283483254,0,59.246,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-736I10.2,Basophils LD,0,0,16.9675,0,0.0177006401,0,0,0,0,0,0,0,0.6368,0,0,0,0,0,16.6203,0,0,0,0,0,0,0,0,0,0.1648,0,0.165,0,0,0.1204120917,18.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6312,0,0,0.2247,0,0,0,0,0,0,0.1943,0,0,0
RP11-750H9.5,Monocytes NC+I,4.4321778281,9.0499780069,10.1365,0.1475094606,0,0,130.699,190.471,360.50085294,0,145.995,0.4132,1.0666,0.7747,0,0.334,5.088282217,4.2452108534,17.9619,0.0741587676,0.3534297562,0.1823,94.4456,172.973,341.30732368,0,163.862,3.4636,2.4864,0.6558,2.451,0,6.7111726542,17.715411461,10.5441,0.2759215005,0,1.3559,102.163,154.091,246.43186613,0.1957654671,83.4324,0.6155,1.1276,1.003,0.4297,0,7.6048129187,11.545272525,12.5719,0.0596113548,0,0,122.225,158.0521,331.86349415,0.073944914,162.7581,1.3689,0.1627,1.7337,0,0
RP11-770G2.2,Neutrophils LD,1.594281448,0.7745127148,1.7362,0.4396099749,2.3674840801,0.4698,2.2408,7.0629,2.5665857143,2.4548339574,22.7209,0,1.3572,0,0.5694,0,3.3756846473,0,0,0.958243029,0.1878110078,0,0,1.5805,0.5537078947,0,24.4185,0,0,0.2074,0,2.354,0.4643887399,0,6.2246,0.8273219838,0,0,0,0,1.4736903226,0,23.7738,0,0,0,1.223,0,0.8430789474,0,1.3699,0.084864435,0,0,0,0.4327,1.6859532164,0,7.4856,0.406,0,1.3922,0.5359,0
RP11-779O18.3,Neutrophils LD,1.5283674208,2.2306010309,5.0742,1.8947502153,0.1289676678,0.8165,0,6.0786,1.3155462185,0.7018450254,44.2814,3.7072,0,0.681,0,0.8198,0,1.2573506662,0,3.0066231997,0,0,9.2604,10.2763,5.7321815789,5.4681535738,67.4721,0,0,0,1.1793,1.3638,10.139773995,0.5252843553,8.3547,2.0626158588,0.4658341463,0,10.471,14.9612,10.062441935,4.3546102819,60.5689,0,0,0.2802,0,0,0.1758909091,0,5.9968,1.5645308161,0,3.3698,2.2902,6.7949,5.8878260234,1.8702252213,49.72,1.4164,0,0.4036,1.8708,0.919
RP11-785D18.3,B Memory,19.174370136,0.3412536082,0,0,0,0,0,0,0,0,0,0,0,5.1364,0,0,35.104010314,0.5352460857,0,0,0,0,0,0,0,0,0,0,0,11.2365,0,0,19.392833512,1.6837662464,0,0,0,0,0,0,0,0,0,0.1588,0,7.2193,0,0,20.098721531,3.3138490909,0,0,0,0,0,0,0,0,0,0,0,3.4125,0,0
RP11-812E19.9,Plasmablasts,2.3368579186,2.2107766323,0,0.0614878603,0.0328081405,0,0,0,0,0,0,0,0,66.9228,0,0,9.6499119146,0,0,0,0,0.4935,0,0,0,0,0,0,0,118.644,0,0,4.0800911528,2.8032998854,0,0,0,0,0,0,0,0,0,0,0,32.5743,0,0,20.957067943,6.3908923232,0,0.0944559104,0.0594112789,0,0,0,0,0,0,0,0,147.47,0,0
RP11-829H16.3,B Memory,37.565959729,3.5176948454,0,2.0439119663,1.6769820614,0,0.1022,0.2995,0,0.1564017607,0,0.8227,0,1.2369,0.5103,0.4529,72.443228394,0.8560093338,0.4881,0.0216169488,0.7602430259,1.3147,0.5584,0,0.9904368421,0.6256980984,0.3598,0.4382,0.3819,0.9671,0.5514,0,43.636198123,4.2971510029,1.577,0.0065068534,0.053781668,1.3089,0,3.4188,0,0,0,1.2749,2.8412,0.756,0,0,60.131711005,3.4725064646,1.5808,1.4835447886,1.1575166824,0.5558,0,1.9939,0.3005964912,1.6725361283,1.1588,0.2103,1.4344,3.3406,0,0
